date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-26, Oneil Cruz, Brandon Lowe, Bryan Reynolds, Marcell Ozuna, Ryan O'Hearn, Jared Triolo, Spencer Horwitz, Nick Gonzales, Henry Davis,
2026-03-28, Jared Triolo, Ryan O'Hearn, Bryan Reynolds, Marcell Ozuna, Nick Gonzales, Brandon Lowe, Nick Yorke, Joey Bart, Jake Mangum,
2026-03-29, Oneil Cruz, Brandon Lowe, Bryan Reynolds, Ryan O'Hearn, Jared Triolo, Spencer Horwitz, Nick Gonzales, Henry Davis, Jake Mangum,
2026-03-30, Oneil Cruz, Brandon Lowe, Bryan Reynolds, Marcell Ozuna, Ryan O'Hearn, Jared Triolo, Spencer Horwitz, Nick Gonzales, Henry Davis,
2026-03-31, Jake Mangum, Ryan O'Hearn, Bryan Reynolds, Marcell Ozuna, Brandon Lowe, Nick Gonzales, Joey Bart, Oneil Cruz, Nick Yorke,
2026-04-01, Jake Mangum, Nick Gonzales, Bryan Reynolds, Marcell Ozuna, Oneil Cruz, Nick Yorke, Jared Triolo, Spencer Horwitz, Henry Davis,
2026-04-03, Oneil Cruz, Brandon Lowe, Bryan Reynolds, Marcell Ozuna, Ryan O'Hearn, Spencer Horwitz, Konnor Griffin, Jared Triolo, Henry Davis,
2026-04-04, Oneil Cruz, Brandon Lowe, Bryan Reynolds, Ryan O'Hearn, Marcell Ozuna, Konnor Griffin, Spencer Horwitz, Nick Gonzales, Joey Bart,
2026-04-05, Oneil Cruz, Brandon Lowe, Bryan Reynolds, Ryan O'Hearn, Nick Yorke, Konnor Griffin, Spencer Horwitz, Henry Davis, Jake Mangum,
2026-04-06, Oneil Cruz, Brandon Lowe, Bryan Reynolds, Ryan O'Hearn, Marcell Ozuna, Nick Gonzales, Spencer Horwitz, Konnor Griffin, Henry Davis,
