date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-26, Kerry Carpenter, Gleyber Torres, Colt Keith, Riley Greene, Spencer Torkelson, Kevin McGonigle, Dillon Dingler, Parker Meadows, Javier Baez,
2026-03-27, Kerry Carpenter, Gleyber Torres, Zach McKinstry, Riley Greene, Spencer Torkelson, Kevin McGonigle, Dillon Dingler, Parker Meadows, Javier Baez,
2026-03-28, Kerry Carpenter, Gleyber Torres, Colt Keith, Riley Greene, Spencer Torkelson, Kevin McGonigle, Matt Vierling, Zach McKinstry, Jake Rogers,
2026-03-30, Kerry Carpenter, Gleyber Torres, Colt Keith, Riley Greene, Spencer Torkelson, Kevin McGonigle, Dillon Dingler, Parker Meadows, Javier Baez,
2026-03-31, Colt Keith, Kevin McGonigle, Gleyber Torres, Riley Greene, Kerry Carpenter, Spencer Torkelson, Zach McKinstry, Parker Meadows, Jake Rogers,
2026-04-01, Colt Keith, Kevin McGonigle, Gleyber Torres, Riley Greene, Dillon Dingler, Kerry Carpenter, Matt Vierling, Parker Meadows, Javier Baez,
2026-04-03, Kevin McGonigle, Gleyber Torres, Kerry Carpenter, Riley Greene, Dillon Dingler, Zach McKinstry, Spencer Torkelson, Parker Meadows, Javier Baez,
2026-04-04, Colt Keith, Kevin McGonigle, Gleyber Torres, Kerry Carpenter, Riley Greene, Dillon Dingler, Zach McKinstry, Zach McKinstry, Spencer Torkelson,
2026-04-05, Colt Keith, Kevin McGonigle, Gleyber Torres, Kerry Carpenter, Riley Greene, Dillon Dingler, Parker Meadows, Spencer Torkelson, Javier Baez,
2026-04-06, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Spencer Torkelson, Zach McKinstry, Matt Vierling, Parker Meadows, Jake Rogers,
2026-04-07, Colt Keith, Kevin McGonigle, Gleyber Torres, Riley Greene, Dillon Dingler, Zach McKinstry, Spencer Torkelson, Parker Meadows, Javier Baez,
2026-04-08, Colt Keith, Kevin McGonigle, Gleyber Torres, Kerry Carpenter, Riley Greene, Dillon Dingler, Matt Vierling, Zach McKinstry, Javier Baez,
2026-04-09, Colt Keith, Gleyber Torres, Riley Greene, Kerry Carpenter, Spencer Torkelson, Zach McKinstry, Javier Baez, Parker Meadows, Jake Rogers,
2026-04-10, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Spencer Torkelson, Wenceel Perez, Javier Baez,
2026-04-11, Kevin McGonigle, Wenceel Perez, Colt Keith, Dillon Dingler, Riley Greene, Kerry Carpenter, Spencer Torkelson, Zach McKinstry, Matt Vierling,
2026-04-12, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Spencer Torkelson, Zach McKinstry, Javier Baez,
2026-04-14, Gleyber Torres, Matt Vierling, Kevin McGonigle, Dillon Dingler, Wenceel Perez, Riley Greene, Spencer Torkelson, Javier Baez, Zach McKinstry,
2026-04-15, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Spencer Torkelson, Kerry Carpenter, Zach McKinstry, Javier Baez, Jake Rogers,
2026-04-16, Gleyber Torres, Kevin McGonigle, Jahmai Jones, Dillon Dingler, Riley Greene, Matt Vierling, Spencer Torkelson, Wenceel Perez, Javier Baez,
2026-04-17, Gleyber Torres, Kevin McGonigle, Jahmai Jones, Dillon Dingler, Matt Vierling, Wenceel Perez, Spencer Torkelson, Hao-Yu  Lee, Javier Baez,
2026-04-18, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Spencer Torkelson, Kerry Carpenter, Wenceel Perez, Javier Baez, Jake Rogers,
2026-04-19, Jahmai Jones, Gleyber Torres, Matt Vierling, Dillon Dingler, Riley Greene, Wenceel Perez, Spencer Torkelson, Hao-Yu  Lee, Javier Baez,
2026-04-20, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Matt Vierling, Hao-Yu  Lee, Jake Rogers,
2026-04-21, Jahmai Jones, Gleyber Torres, Kevin McGonigle, Matt Vierling, Dillon Dingler, Riley Greene, Spencer Torkelson, Hao-Yu  Lee, Javier Baez,
2026-04-22, Kevin McGonigle, Gleyber Torres, Jahmai Jones, Riley Greene, Spencer Torkelson, Wenceel Perez, Kerry Carpenter, Javier Baez, Jake Rogers,
2026-04-23, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Spencer Torkelson, Wenceel Perez, Javier Baez,
2026-04-24, Jahmai Jones, Gleyber Torres, Kevin McGonigle, Matt Vierling, Dillon Dingler, Riley Greene, Spencer Torkelson, Hao-Yu  Lee, Javier Baez,
2026-04-25, Kevin McGonigle, Matt Vierling, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Spencer Torkelson, Wenceel Perez, Javier Baez,
2026-04-26, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Spencer Torkelson, Kerry Carpenter, Matt Vierling, Wenceel Perez, Jake Rogers,
2026-04-28, Jahmai Jones, Gleyber Torres, Kevin McGonigle, Matt Vierling, Dillon Dingler, Riley Greene, Spencer Torkelson, Hao-Yu  Lee, Javier Baez,
2026-04-29, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Spencer Torkelson, Wenceel Perez, Jace Jung,
2026-04-30, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Spencer Torkelson, Kerry Carpenter, Matt Vierling, Hao-Yu  Lee, Jake Rogers,
2026-05-01, Gleyber Torres, Kevin McGonigle, Jahmai Jones, Dillon Dingler, Riley Greene, Matt Vierling, Spencer Torkelson, Wenceel Perez, Hao-Yu  Lee,
2026-05-02, Kevin McGonigle, Gleyber Torres, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Spencer Torkelson, Wenceel Perez, Jace Jung,
2026-05-03, Kevin McGonigle, Matt Vierling, Colt Keith, Riley Greene, Spencer Torkelson, Kerry Carpenter, Wenceel Perez, Hao-Yu  Lee, Jake Rogers,
2026-05-04, Jahmai Jones, Matt Vierling, Dillon Dingler, Riley Greene, Spencer Torkelson, Wenceel Perez, Hao-Yu  Lee, Colt Keith, Zack Short,
2026-05-05, Matt Vierling, Kevin McGonigle, Jahmai Jones, Dillon Dingler, Riley Greene, Wenceel Perez, Spencer Torkelson, Zach McKinstry, Hao-Yu  Lee,
2026-05-06, Kevin McGonigle, Matt Vierling, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Zach McKinstry, Spencer Torkelson, Jace Jung,
2026-05-08, Matt Vierling, Kevin McGonigle, Jahmai Jones, Dillon Dingler, Riley Greene, Wenceel Perez, Spencer Torkelson, Hao-Yu  Lee, Zack Short,
2026-05-09, Kevin McGonigle, Matt Vierling, Colt Keith, Riley Greene, Dillon Dingler, Kerry Carpenter, Spencer Torkelson, Zach McKinstry, Jake Rogers,
2026-05-10, Matt Vierling, Kevin McGonigle, Jahmai Jones, Dillon Dingler, Riley Greene, Wenceel Perez, Spencer Torkelson, Hao-Yu  Lee, Zack Short,
2026-05-12, Kevin McGonigle, Matt Vierling, Colt Keith, Riley Greene, Dillon Dingler, Wenceel Perez, Gage Workman, Spencer Torkelson, Zach McKinstry,
2026-05-13, Kevin McGonigle, Dillon Dingler, Colt Keith, Riley Greene, Matt Vierling, Wenceel Perez, Spencer Torkelson, Zach McKinstry, Zack Short,
2026-05-14, Kevin McGonigle, Colt Keith, Riley Greene, Dillon Dingler, Gage Workman, Zach McKinstry, Spencer Torkelson, Wenceel Perez, Jake Rogers,
2026-05-15, Kevin McGonigle, Dillon Dingler, Colt Keith, Riley Greene, Matt Vierling, Gage Workman, Zach McKinstry, Spencer Torkelson, Hao-Yu  Lee,
2026-05-16, Kevin McGonigle, Dillon Dingler, Hao-Yu  Lee, Matt Vierling, Riley Greene, Spencer Torkelson, Zach McKinstry, Zach McKinstry, Wenceel Perez,
2026-05-17, Kevin McGonigle, Dillon Dingler, Colt Keith, Riley Greene, Matt Vierling, Gage Workman, Zach McKinstry, Spencer Torkelson, Wenceel Perez,
2026-05-18, Colt Keith, Kevin McGonigle, Dillon Dingler, Riley Greene, Spencer Torkelson, Zach McKinstry, Matt Vierling, Wenceel Perez, Zack Short,
2026-05-19, Matt Vierling, Kevin McGonigle, Jahmai Jones, Dillon Dingler, Riley Greene, Spencer Torkelson, Wenceel Perez, Hao-Yu  Lee, Zack Short,
2026-05-20, Colt Keith, Kevin McGonigle, Dillon Dingler, Riley Greene, Matt Vierling, Gage Workman, Zach McKinstry, Hao-Yu  Lee, Jake Rogers,
2026-05-21, Matt Vierling, Kevin McGonigle, Dillon Dingler, Riley Greene, Jahmai Jones, Spencer Torkelson, Wenceel Perez, Hao-Yu  Lee, Zack Short,
2026-05-22, Kevin McGonigle, Dillon Dingler, Jahmai Jones, Riley Greene, Spencer Torkelson, Wenceel Perez, Zach McKinstry, Gage Workman, Hao-Yu  Lee,
2026-05-24a, Zach McKinstry, Kevin McGonigle, Dillon Dingler, Riley Greene, Matt Vierling, Colt Keith, Wenceel Perez, Jake Rogers, Zack Short,
2026-05-24b, Matt Vierling, Kevin McGonigle, Dillon Dingler, Riley Greene, Jahmai Jones, Spencer Torkelson, Wenceel Perez, Hao-Yu  Lee, Zack Short,
2026-05-26, Kevin McGonigle, Dillon Dingler, Riley Greene, Colt Keith, Spencer Torkelson, Zach McKinstry, Gage Workman, Matt Vierling, Wenceel Perez,
2026-05-27, Colt Keith, Kevin McGonigle, Dillon Dingler, Riley Greene, Zach McKinstry, Spencer Torkelson, Wenceel Perez, Gage Workman, Hao-Yu  Lee,
2026-05-28, Colt Keith, Kevin McGonigle, Dillon Dingler, Riley Greene, Spencer Torkelson, Zach McKinstry, Matt Vierling, Wenceel Perez, Jake Rogers,
2026-05-29, Kevin McGonigle, Dillon Dingler, Jahmai Jones, Riley Greene, Spencer Torkelson, Wenceel Perez, Matt Vierling, Zach McKinstry, Zack Short,
2026-05-30, Kevin McGonigle, Dillon Dingler, Matt Vierling, Riley Greene, Spencer Torkelson, Jahmai Jones, Wenceel Perez, Hao-Yu  Lee, Zack Short,
2026-05-31, Colt Keith, Kevin McGonigle, Spencer Torkelson, Kerry Carpenter, Riley Greene, Matt Vierling, Wenceel Perez, Zach McKinstry, Jake Rogers,
2026-06-01, Kevin McGonigle, Dillon Dingler, Kerry Carpenter, Riley Greene, Spencer Torkelson, Colt Keith, Wenceel Perez, Hao-Yu  Lee, Zach McKinstry,
2026-06-02, Gleyber Torres, Matt Vierling, Dillon Dingler, Riley Greene, Jahmai Jones, Spencer Torkelson, Wenceel Perez, Zach McKinstry, Zack Short,
2026-06-03, Gleyber Torres, Kevin McGonigle, Dillon Dingler, Kerry Carpenter, Riley Greene, Spencer Torkelson, Colt Keith, Matt Vierling, Jake Rogers,
2026-06-05, Gleyber Torres, Kevin McGonigle, Dillon Dingler, Kerry Carpenter, Riley Greene, Spencer Torkelson, Colt Keith, Zach McKinstry, Zack Short,
2026-06-06, Gleyber Torres, Kevin McGonigle, Dillon Dingler, Kerry Carpenter, Riley Greene, Spencer Torkelson, Colt Keith, Matt Vierling, Wenceel Perez,
2026-06-07, Kerry Carpenter, Kevin McGonigle, Gleyber Torres, Riley Greene, Dillon Dingler, Colt Keith, Spencer Torkelson, Zach McKinstry, Wenceel Perez,
2026-06-09, Gleyber Torres, Kevin McGonigle, Dillon Dingler, Kerry Carpenter, Riley Greene, Spencer Torkelson, Colt Keith, Matt Vierling, Zach McKinstry,
2026-06-10, Kevin McGonigle, Gleyber Torres, Kerry Carpenter, Dillon Dingler, Riley Greene, Spencer Torkelson, Colt Keith, Zach McKinstry, Zack Short,
2026-06-11, Kevin McGonigle, Gleyber Torres, Riley Greene, Dillon Dingler, Kerry Carpenter, Colt Keith, Spencer Torkelson, Zach McKinstry, Jake Rogers,
2026-06-12, Kevin McGonigle, Gleyber Torres, Riley Greene, Dillon Dingler, Kerry Carpenter, Colt Keith, Spencer Torkelson, Zach McKinstry, James Outman,
2026-06-13, Gleyber Torres, Kevin McGonigle, Matt Vierling, Dillon Dingler, Riley Greene, Jahmai Jones, Spencer Torkelson, Wenceel Perez, Hao-Yu  Lee,
2026-06-15, Kevin McGonigle, Gleyber Torres, Kerry Carpenter, Riley Greene, Dillon Dingler, Colt Keith, Spencer Torkelson, Zach McKinstry, James Outman,
2026-06-16, Kevin McGonigle, Dillon Dingler, Kerry Carpenter, Riley Greene, Spencer Torkelson, Wenceel Perez, Zach McKinstry, Hao-Yu  Lee, James Outman,
2026-06-17, Kevin McGonigle, Dillon Dingler, Riley Greene, Spencer Torkelson, Kerry Carpenter, Colt Keith, Matt Vierling, Hao-Yu  Lee, Jake Rogers,
2026-06-19, Kevin McGonigle, Dillon Dingler, Matt Vierling, Riley Greene, Spencer Torkelson, Kerry Carpenter, Hao-Yu  Lee, Colt Keith, Trei Cruz,
2026-06-20, Kevin McGonigle, Dillon Dingler, Matt Vierling, Riley Greene, Spencer Torkelson, Kerry Carpenter, Hao-Yu  Lee, Jake Rogers, Zach McKinstry,
2026-06-21, Kevin McGonigle, Dillon Dingler, Kerry Carpenter, Riley Greene, Spencer Torkelson, Colt Keith, James Outman, Trei Cruz, Zach McKinstry,
2026-06-22, Kevin McGonigle, Dillon Dingler, Kerry Carpenter, Riley Greene, Spencer Torkelson, Colt Keith, James Outman, Hao-Yu  Lee, Zach McKinstry,
2026-06-23, Kevin McGonigle, Dillon Dingler, Matt Vierling, Riley Greene, Spencer Torkelson, Jahmai Jones, Hao-Yu  Lee, Zach McKinstry, Ben Malgeri,
2026-06-24, Kevin McGonigle, Dillon Dingler, Matt Vierling, Riley Greene, Spencer Torkelson, Hao-Yu  Lee, Ben Malgeri, Zach McKinstry, Jake Rogers,
