date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-04-01, Adam Frazier, Ke'Bryan Hayes, Bryan Reynolds, Colin Moran, Kevin Newman, Gregory Polanco, Jacob Stallings, Anthony Alford, Chad Kuhl,
2021-04-03, Adam Frazier, Ke'Bryan Hayes, Bryan Reynolds, Colin Moran, Kevin Newman, Gregory Polanco, Jacob Stallings, Dustin Fowler, Tyler Anderson,
2021-04-04, Adam Frazier, Kevin Newman, Bryan Reynolds, Colin Moran, Phillip Evans, Gregory Polanco, Michael Perez, Anthony Alford, Mitch Keller,
2021-04-05, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Gregory Polanco, Jacob Stallings, Dustin Fowler, JT Brubaker,
2021-04-06, Adam Frazier, Kevin Newman, Bryan Reynolds, Colin Moran, Phillip Evans, Jacob Stallings, Erik Gonzalez, Anthony Alford, Trevor Cahill,
2021-04-07, Kevin Newman, Wilmer Difo, Colin Moran, Phillip Evans, Erik Gonzalez, Gregory Polanco, Dustin Fowler, Michael Perez, Chad Kuhl,
2021-04-08, Adam Frazier, Kevin Newman, Bryan Reynolds, Colin Moran, Phillip Evans, Gregory Polanco, Jacob Stallings, Dustin Fowler, Tyler Anderson,
2021-04-10, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Gregory Polanco, Jacob Stallings, Anthony Alford, Mitch Keller,
2021-04-11, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Kevin Newman, Gregory Polanco, Jacob Stallings, Dustin Fowler, JT Brubaker,
2021-04-12, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Jacob Stallings, Dustin Fowler, Kevin Newman, Trevor Cahill,
2021-04-13, Kevin Newman, Wilmer Difo, Bryan Reynolds, Phillip Evans, Jacob Stallings, Erik Gonzalez, Adam Frazier, Anthony Alford, Chad Kuhl,
2021-04-14, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Kevin Newman, Gregory Polanco, Dustin Fowler, Michael Perez, Tyler Anderson,
2021-04-15, Adam Frazier, Kevin Newman, Bryan Reynolds, Colin Moran, Erik Gonzalez, Gregory Polanco, Jacob Stallings, Dustin Fowler, Mitch Keller,
2021-04-16, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Jacob Stallings, Gregory Polanco, Kevin Newman, Dustin Fowler, JT Brubaker,
2021-04-17, Kevin Newman, Phillip Evans, Bryan Reynolds, Colin Moran, Jacob Stallings, Erik Gonzalez, Adam Frazier, Anthony Alford, Trevor Cahill,
2021-04-18, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Gregory Polanco, Dustin Fowler, Michael Perez, Chad Kuhl,
2021-04-21a, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Jacob Stallings, Gregory Polanco, Erik Gonzalez, Dustin Fowler, Kevin Newman,
2021-04-21b, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Gregory Polanco, Dustin Fowler, Rodolfo Castro, Michael Perez,
2021-04-22, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Todd Frazier, Gregory Polanco, Jacob Stallings, Kevin Newman,
2021-04-23, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Todd Frazier, Jacob Stallings, Wilmer Difo, Kevin Newman,
2021-04-24, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Gregory Polanco, Todd Frazier, Michael Perez, Kevin Newman,
2021-04-25, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Todd Frazier, Gregory Polanco, Jacob Stallings, Kevin Newman,
2021-04-27, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Erik Gonzalez, Jacob Stallings, Gregory Polanco, Kevin Newman, Tyler Anderson,
2021-04-28, Adam Frazier, Phillip Evans, Bryan Reynolds, Todd Frazier, Erik Gonzalez, Jacob Stallings, Wilmer Difo, Kevin Newman, Sean Poppen,
2021-04-30, Adam Frazier, Erik Gonzalez, Bryan Reynolds, Colin Moran, Jacob Stallings, Gregory Polanco, Kevin Newman, Ka'ai Tom, JT Brubaker,
2021-05-01, Adam Frazier, Phillip Evans, Bryan Reynolds, Colin Moran, Gregory Polanco, Kevin Newman, Ka'ai Tom, Michael Perez, Trevor Cahill,
2021-05-02, Adam Frazier, Bryan Reynolds, Colin Moran, Todd Frazier, Gregory Polanco, Erik Gonzalez, Jacob Stallings, Ka'ai Tom, Wil Crowe,
2021-05-03, Adam Frazier, Bryan Reynolds, Colin Moran, Erik Gonzalez, Phillip Evans, Gregory Polanco, Kevin Newman, Michael Perez, Tyler Anderson,
2021-05-04, Adam Frazier, Bryan Reynolds, Phillip Evans, Colin Moran, Erik Gonzalez, Jacob Stallings, Ka'ai Tom, Kevin Newman, Mitch Keller,
2021-05-05, Adam Frazier, Bryan Reynolds, Erik Gonzalez, Colin Moran, Jacob Stallings, Ka'ai Tom, Hunter Owen, Kevin Newman, JT Brubaker,
2021-05-07, Adam Frazier, Bryan Reynolds, Erik Gonzalez, Colin Moran, Phillip Evans, Jacob Stallings, Todd Frazier, Ka'ai Tom, Trevor Cahill,
2021-05-08, Adam Frazier, Wilmer Difo, Phillip Evans, Colin Moran, Erik Gonzalez, Ka'ai Tom, Kevin Newman, Michael Perez, Wil Crowe,
2021-05-09, Adam Frazier, Kevin Newman, Ka'ai Tom, Jacob Stallings, Erik Gonzalez, Wilmer Difo, Todd Frazier, Troy Stokes Jr., Tyler Anderson,
2021-05-10, Adam Frazier, Bryan Reynolds, Ka'ai Tom, Phillip Evans, Jacob Stallings, Wilmer Difo, Troy Stokes Jr., Kevin Newman, Mitch Keller,
2021-05-11, Adam Frazier, Bryan Reynolds, Phillip Evans, Jacob Stallings, Erik Gonzalez, Ka'ai Tom, Kevin Newman, Troy Stokes Jr., JT Brubaker,
2021-05-12, Ka'ai Tom, Kevin Newman, Phillip Evans, Gregory Polanco, Erik Gonzalez, Wilmer Difo, Ben Gamel, Michael Perez, Trevor Cahill,
