date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-04-01, Mark Canha, Ramon Laureano, Matt Olson, Matt Chapman, Mitch Moreland, Jed Lowrie, Sean Murphy, Chad Pinder, Elvis Andrus,
2021-04-02, Mark Canha, Ramon Laureano, Matt Olson, Matt Chapman, Mitch Moreland, Jed Lowrie, Elvis Andrus, Ka'ai Tom, Aramis Garcia,
2021-04-03, Mark Canha, Matt Olson, Matt Chapman, Mitch Moreland, Chad Pinder, Stephen Piscotty, Elvis Andrus, Tony Kemp, Aramis Garcia,
2021-04-04, Mark Canha, Matt Olson, Jed Lowrie, Mitch Moreland, Matt Chapman, Stephen Piscotty, Ka'ai Tom, Elvis Andrus, Aramis Garcia,
2021-04-05, Mark Canha, Jed Lowrie, Matt Olson, Mitch Moreland, Matt Chapman, Sean Murphy, Ka'ai Tom, Elvis Andrus, Tony Kemp,
2021-04-06, Mark Canha, Jed Lowrie, Ramon Laureano, Matt Chapman, Sean Murphy, Stephen Piscotty, Mitch Moreland, Elvis Andrus, Tony Kemp,
2021-04-07, Mark Canha, Jed Lowrie, Ramon Laureano, Mitch Moreland, Matt Chapman, Seth Brown, Stephen Piscotty, Elvis Andrus, Aramis Garcia,
2021-04-08, Mark Canha, Matt Olson, Ramon Laureano, Matt Chapman, Mitch Moreland, Sean Murphy, Seth Brown, Elvis Andrus, Tony Kemp,
2021-04-09, Mark Canha, Ramon Laureano, Jed Lowrie, Matt Olson, Matt Chapman, Stephen Piscotty, Seth Brown, Elvis Andrus, Aramis Garcia,
2021-04-10, Mark Canha, Ramon Laureano, Jed Lowrie, Matt Olson, Matt Chapman, Sean Murphy, Seth Brown, Elvis Andrus, Ka'ai Tom,
2021-04-12, Mark Canha, Ramon Laureano, Jed Lowrie, Matt Olson, Matt Chapman, Sean Murphy, Stephen Piscotty, Chris Bassitt, Mark Canha,
2021-04-13, Mark Canha, Ramon Laureano, Jed Lowrie, Matt Chapman, Seth Brown, Stephen Piscotty, Elvis Andrus, Aramis Garcia, Jesus Luzardo,
2021-04-15, Mark Canha, Jed Lowrie, Ramon Laureano, Matt Chapman, Matt Olson, Sean Murphy, Stephen Piscotty, Elvis Andrus, Tony Kemp,
2021-04-16, Mark Canha, Jed Lowrie, Ramon Laureano, Matt Olson, Matt Chapman, Mitch Moreland, Sean Murphy, Seth Brown, Elvis Andrus,
2021-04-17, Mark Canha, Ramon Laureano, Matt Olson, Matt Chapman, Mitch Moreland, Seth Brown, Elvis Andrus, Vimael Machin, Aramis Garcia,
2021-04-18, Mark Canha, Ramon Laureano, Jed Lowrie, Matt Olson, Matt Chapman, Sean Murphy, Aramis Garcia, Elvis Andrus, Tony Kemp,
2021-04-20a, Mark Canha, Ramon Laureano, Matt Olson, Matt Chapman, Mitch Moreland, Seth Brown, Elvis Andrus, Vimael Machin, Aramis Garcia,
2021-04-20b, Mark Canha, Ramon Laureano, Jed Lowrie, Matt Olson, Matt Chapman, Sean Murphy, Mitch Moreland, Stephen Piscotty, Elvis Andrus,
2021-04-21, Mark Canha, Ramon Laureano, Jed Lowrie, Matt Olson, Matt Chapman, Mitch Moreland, Sean Murphy, Seth Brown, Elvis Andrus,
2021-04-23, Ramon Laureano, Jed Lowrie, Matt Olson, Matt Chapman, Mitch Moreland, Sean Murphy, Seth Brown, Stephen Piscotty, Elvis Andrus,
2021-04-24, Mark Canha, Jed Lowrie, Matt Olson, Matt Chapman, Ramon Laureano, Stephen Piscotty, Sean Murphy, Mitch Moreland, Elvis Andrus,
2021-04-25, Mark Canha, Jed Lowrie, Matt Olson, Ramon Laureano, Matt Chapman, Stephen Piscotty, Elvis Andrus, Aramis Garcia, Vimael Machin,
