date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-04-01, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Yu Chang, Roberto Perez, Andres Gimenez,
2021-04-03, Ben Gamel, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
2021-04-04, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Amed Rosario, Josh Naylor, Yu Chang, Austin Hedges,
2021-04-05, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Amed Rosario, Josh Naylor, Roberto Perez, Yu Chang,
2021-04-07, Ben Gamel, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
2021-04-09, Amed Rosario, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
2021-04-10, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Amed Rosario, Yu Chang, Roberto Perez, Andres Gimenez,
2021-04-11, Andres Gimenez, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Amed Rosario, Jake Bauers, Austin Hedges,
2021-04-12, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Franmil Reyes, Eddie Rosario, Amed Rosario, Josh Naylor, Roberto Perez, Yu Chang,
2021-04-13, Ben Gamel, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
2021-04-14, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Franmil Reyes, Eddie Rosario, Amed Rosario, Josh Naylor, Roberto Perez, Yu Chang,
2021-04-15, Amed Rosario, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Austin Hedges, Andres Gimenez,
2021-04-16, Andres Gimenez, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Amed Rosario, Josh Naylor, Roberto Perez, Logan Allen, Andres Gimenez,
2021-04-17, Amed Rosario, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Andres Gimenez, Triston McKenzie, Amed Rosario,
2021-04-18, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Franmil Reyes, Eddie Rosario, Amed Rosario, Roberto Perez, Yu Chang, Shane Bieber,
2021-04-20, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Franmil Reyes, Eddie Rosario, Amed Rosario, Josh Naylor, Roberto Perez, Yu Chang,
2021-04-22, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
2021-04-23, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Franmil Reyes, Eddie Rosario, Amed Rosario, Roberto Perez, Yu Chang, Andres Gimenez,
2021-04-24, Amed Rosario, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
2021-04-25, Amed Rosario, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jordan Luplow, Andres Gimenez, Austin Hedges,
