date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-07, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Kevin Newman, Cole Tucker, Ben Gamel, Roberto Perez, Hoy Park,
2022-04-09, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Josh VanMeter, Ben Gamel, Cole Tucker, Roberto Perez, Kevin Newman,
2022-04-10, Ke'Bryan Hayes, Bryan Reynolds, Michael Chavis, Yoshi Tsutsugo, Diego A. Castillo, Kevin Newman, Jake Marisnick, Roberto Perez, Ben Gamel,
2022-04-12, Ke'Bryan Hayes, Bryan Reynolds, Michael Chavis, Yoshi Tsutsugo, Diego A. Castillo, Kevin Newman, Jake Marisnick, Roberto Perez, Cole Tucker,
2022-04-13, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Ben Gamel, Kevin Newman, Josh VanMeter, Andrew Knapp, Hoy Park,
2022-04-14, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Ben Gamel, Kevin Newman, Cole Tucker, Roberto Perez, Hoy Park,
2022-04-15, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Ben Gamel, Diego A. Castillo, Cole Tucker, Andrew Knapp, Hoy Park,
2022-04-16, Ke'Bryan Hayes, Bryan Reynolds, Michael Chavis, Yoshi Tsutsugo, Diego A. Castillo, Ben Gamel, Jake Marisnick, Andrew Knapp, Cole Tucker,
2022-04-17, Jake Marisnick, Daniel Vogelbach, Michael Chavis, Yoshi Tsutsugo, Diego A. Castillo, Ben Gamel, Roberto Perez, Cole Tucker, Josh VanMeter,
2022-04-18, Ke'Bryan Hayes, Bryan Reynolds, Michael Chavis, Daniel Vogelbach, Diego A. Castillo, Kevin Newman, Jake Marisnick, Roberto Perez, Cole Tucker,
2022-04-19, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Ben Gamel, Josh VanMeter, Cole Tucker, Roberto Perez, Kevin Newman,
2022-04-20, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Ben Gamel, Diego A. Castillo, Josh VanMeter, Kevin Newman, Andrew Knapp,
2022-04-21, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Michael Chavis, Ben Gamel, Cole Tucker, Roberto Perez, Hoy Park,
2022-04-22, Anthony Alford, Bryan Reynolds, Ke'Bryan Hayes, Daniel Vogelbach, Michael Chavis, Kevin Newman, Josh VanMeter, Jake Marisnick, Roberto Perez,
2022-04-23, Daniel Vogelbach, Bryan Reynolds, Michael Chavis, Yoshi Tsutsugo, Diego A. Castillo, Ben Gamel, Kevin Newman, Cole Tucker, Andrew Knapp,
2022-04-24, Diego A. Castillo, Bryan Reynolds, Ke'Bryan Hayes, Michael Chavis, Yoshi Tsutsugo, Roberto Perez, Kevin Newman, Jake Marisnick, Ben Gamel,
2022-04-26, Daniel Vogelbach, Ke'Bryan Hayes, Ben Gamel, Yoshi Tsutsugo, Kevin Newman, Josh VanMeter, Roberto Perez, Jack Suwinski, Jake Marisnick,
2022-04-27, Diego A. Castillo, Bryan Reynolds, Ke'Bryan Hayes, Daniel Vogelbach, Michael Chavis, Yoshi Tsutsugo, Roberto Perez, Jack Suwinski, Jake Marisnick,
