date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2024-03-28, Ryan Noda, Zack Gelof, JJ Bleday, Brent Rooker, Seth Brown, J.D. Davis, Shea Langeliers, Lawrence Butler, Nick Allen,
2024-03-29, Esteury Ruiz, Zack Gelof, J.D. Davis, Shea Langeliers, Abraham Toro, JJ Bleday, Darell Hernaiz, Nick Allen, Lawrence Butler,
2024-03-30, Ryan Noda, Zack Gelof, JJ Bleday, Brent Rooker, Seth Brown, J.D. Davis, Kyle McCann, Lawrence Butler, Nick Allen,
2024-03-31, Esteury Ruiz, JJ Bleday, Zack Gelof, Seth Brown, J.D. Davis, Ryan Noda, Shea Langeliers, Lawrence Butler, Nick Allen,
2024-04-01, Ryan Noda, JJ Bleday, Zack Gelof, Seth Brown, Brent Rooker, Abraham Toro, Shea Langeliers, Lawrence Butler, Darell Hernaiz,
2024-04-02, Ryan Noda, Zack Gelof, JJ Bleday, J.D. Davis, Seth Brown, Brent Rooker, Shea Langeliers, Lawrence Butler, Nick Allen,
2024-04-03, Ryan Noda, Zack Gelof, JJ Bleday, J.D. Davis, Seth Brown, Brent Rooker, Kyle McCann, Tyler Nevin, Nick Allen,
2024-04-05, Zack Gelof, J.D. Davis, Brent Rooker, Shea Langeliers, Tyler Nevin, Abraham Toro, JJ Bleday, Darell Hernaiz, Nick Allen,
2024-04-06, Ryan Noda, Zack Gelof, JJ Bleday, Brent Rooker, Seth Brown, J.D. Davis, Shea Langeliers, Lawrence Butler, Nick Allen,
2024-04-07, Abraham Toro, Zack Gelof, JJ Bleday, Brent Rooker, Seth Brown, J.D. Davis, Ryan Noda, Shea Langeliers, Nick Allen,
2024-04-09, Abraham Toro, Zack Gelof, JJ Bleday, J.D. Davis, Seth Brown, Shea Langeliers, Tyler Nevin, Lawrence Butler, Nick Allen,
2024-04-10, Abraham Toro, Zack Gelof, J.D. Davis, Shea Langeliers, Tyler Nevin, JJ Bleday, Nick Allen, Darell Hernaiz, Lawrence Butler,
2024-04-11, Abraham Toro, Zack Gelof, JJ Bleday, Seth Brown, Tyler Nevin, Ryan Noda, Lawrence Butler, Darell Hernaiz, Kyle McCann,
2024-04-12, Abraham Toro, Zack Gelof, JJ Bleday, J.D. Davis, Seth Brown, Shea Langeliers, Ryan Noda, Lawrence Butler, Nick Allen,
2024-04-13, Abraham Toro, Zack Gelof, J.D. Davis, Tyler Nevin, Shea Langeliers, Darell Hernaiz, Max Schuemann, Nick Allen, Lawrence Butler,
2024-04-14, Abraham Toro, Zack Gelof, JJ Bleday, Seth Brown, J.D. Davis, Lawrence Butler, Shea Langeliers, Ryan Noda, Darell Hernaiz,
2024-04-15, Abraham Toro, Zack Gelof, JJ Bleday, Tyler Nevin, Seth Brown, Shea Langeliers, Lawrence Butler, Darell Hernaiz, Ryan Noda,
2024-04-16, Abraham Toro, Zack Gelof, JJ Bleday, Seth Brown, Tyler Nevin, Lawrence Butler, Kyle McCann, Darell Hernaiz, Ryan Noda,
2024-04-17, Esteury Ruiz, Tyler Nevin, Zack Gelof, Shea Langeliers, Abraham Toro, Darell Hernaiz, Ryan Noda, Nick Allen, Max Schuemann,
2024-04-19, Abraham Toro, Zack Gelof, JJ Bleday, Seth Brown, Tyler Nevin, Lawrence Butler, Shea Langeliers, Ryan Noda, Nick Allen,
2024-04-20, Esteury Ruiz, Tyler Nevin, Zack Gelof, Brent Rooker, Abraham Toro, Shea Langeliers, Ryan Noda, Nick Allen, Max Schuemann,
2024-04-21, Abraham Toro, JJ Bleday, Seth Brown, Brent Rooker, Ryan Noda, Zack Gelof, Lawrence Butler, Kyle McCann, Nick Allen,
2024-04-22, Esteury Ruiz, Tyler Nevin, Brent Rooker, Shea Langeliers, Abraham Toro, Zack Gelof, Ryan Noda, Nick Allen, Max Schuemann,
2024-04-23, Esteury Ruiz, Ryan Noda, Brent Rooker, Seth Brown, Tyler Nevin, Zack Gelof, Lawrence Butler, Shea Langeliers, Nick Allen,
2024-04-24, Ryan Noda, Tyler Nevin, JJ Bleday, Brent Rooker, Seth Brown, Abraham Toro, Lawrence Butler, Shea Langeliers, Nick Allen,
2024-04-25, Esteury Ruiz, Tyler Nevin, Brent Rooker, Shea Langeliers, Abraham Toro, JJ Bleday, Max Schuemann, Nick Allen, Darell Hernaiz,
2024-04-26, Esteury Ruiz, Tyler Nevin, Shea Langeliers, Brent Rooker, JJ Bleday, Abraham Toro, Darell Hernaiz, Lawrence Butler, Max Schuemann,
2024-04-27, Esteury Ruiz, Tyler Nevin, Brent Rooker, Shea Langeliers, Abraham Toro, JJ Bleday, Max Schuemann, Nick Allen, Darell Hernaiz,
2024-04-28, Lawrence Butler, Tyler Nevin, JJ Bleday, Brent Rooker, Seth Brown, Max Schuemann, Ryan Noda, Darell Hernaiz, Kyle McCann,
2024-04-29, Esteury Ruiz, Tyler Nevin, Brent Rooker, Abraham Toro, Shea Langeliers, Max Schuemann, JJ Bleday, Darell Hernaiz, Nick Allen,
2024-04-30, Lawrence Butler, Tyler Nevin, JJ Bleday, Brent Rooker, Seth Brown, Shea Langeliers, Abraham Toro, Ryan Noda, Darell Hernaiz,
2024-05-01, Lawrence Butler, Tyler Nevin, JJ Bleday, Shea Langeliers, Abraham Toro, Seth Brown, Kyle McCann, Darell Hernaiz, Ryan Noda,
2024-05-03, Esteury Ruiz, Tyler Nevin, Abraham Toro, Brent Rooker, J.D. Davis, Shea Langeliers, Max Schuemann, Darell Hernaiz, Brett Harris,
2024-05-04, Esteury Ruiz, Tyler Nevin, Abraham Toro, Brent Rooker, J.D. Davis, Shea Langeliers, Darell Hernaiz, JJ Bleday, Brett Harris,
2024-05-05, Abraham Toro, Tyler Nevin, JJ Bleday, Brent Rooker, Seth Brown, Lawrence Butler, Darell Hernaiz, Kyle McCann, Brett Harris,
2024-05-06, Esteury Ruiz, Tyler Nevin, Brent Rooker, J.D. Davis, Abraham Toro, Shea Langeliers, Darell Hernaiz, JJ Bleday, Brett Harris,
2024-05-07, Abraham Toro, JJ Bleday, Brent Rooker, Seth Brown, J.D. Davis, Kyle McCann, Lawrence Butler, Darell Hernaiz, Brett Harris,
2024-05-08a, Abraham Toro, JJ Bleday, Brent Rooker, Seth Brown, Shea Langeliers, Kyle McCann, Max Schuemann, Tyler Soderstrom, Brett Harris,
2024-05-08b, Abraham Toro, Tyler Nevin, JJ Bleday, Brent Rooker, J.D. Davis, Shea Langeliers, Max Schuemann, Esteury Ruiz, Brett Harris,
2024-05-10, Abraham Toro, JJ Bleday, Brent Rooker, Seth Brown, Shea Langeliers, Tyler Soderstrom, Max Schuemann, Lawrence Butler, Brett Harris,
2024-05-11, Abraham Toro, Tyler Nevin, JJ Bleday, Brent Rooker, Tyler Soderstrom, Kyle McCann, Max Schuemann, Lawrence Butler, Brett Harris,
2024-05-12, Abraham Toro, Tyler Nevin, JJ Bleday, Brent Rooker, Shea Langeliers, J.D. Davis, Lawrence Butler, Max Schuemann, Brett Harris,
2024-05-13, Abraham Toro, JJ Bleday, Brent Rooker, Shea Langeliers, Tyler Soderstrom, Seth Brown, Max Schuemann, Lawrence Butler, Brett Harris,
2024-05-14, Abraham Toro, JJ Bleday, Brent Rooker, Shea Langeliers, Tyler Soderstrom, Zack Gelof, Kyle McCann, Tyler Nevin, Max Schuemann,
2024-05-15, Abraham Toro, Brent Rooker, J.D. Davis, Shea Langeliers, Zack Gelof, Tyler Nevin, Max Schuemann, Brett Harris, Esteury Ruiz,
2024-05-16, Abraham Toro, JJ Bleday, Brent Rooker, Tyler Soderstrom, Kyle McCann, Zack Gelof, J.D. Davis, Seth Brown, Max Schuemann,
2024-05-17, Abraham Toro, JJ Bleday, Brent Rooker, Shea Langeliers, Zack Gelof, J.D. Davis, Max Schuemann, Tyler Nevin, Brett Harris,
2024-05-18, Abraham Toro, JJ Bleday, Brent Rooker, Shea Langeliers, Tyler Soderstrom, Zack Gelof, Seth Brown, Max Schuemann, Esteury Ruiz,
2024-05-19, Abraham Toro, JJ Bleday, Brent Rooker, Shea Langeliers, Tyler Soderstrom, Zack Gelof, Seth Brown, Max Schuemann, Kyle McCann,
2024-05-21, Abraham Toro, JJ Bleday, Brent Rooker, Shea Langeliers, Tyler Soderstrom, Zack Gelof, Seth Brown, J.D. Davis, Max Schuemann,
2024-05-22, Abraham Toro, JJ Bleday, Brent Rooker, Shea Langeliers, J.D. Davis, Zack Gelof, Tyler Nevin, Brett Harris, Max Schuemann,
2024-05-23, Abraham Toro, JJ Bleday, Brent Rooker, Seth Brown, J.D. Davis, Zack Gelof, Kyle McCann, Daz Cameron, Max Schuemann,
2024-05-24, Abraham Toro, JJ Bleday, Brent Rooker, Miguel Andujar, Shea Langeliers, Zack Gelof, Seth Brown, J.D. Davis, Max Schuemann,
2024-05-25, Abraham Toro, JJ Bleday, Brent Rooker, Seth Brown, Kyle McCann, Tyler Soderstrom, Zack Gelof, Daz Cameron, Max Schuemann,
2024-05-26, Abraham Toro, JJ Bleday, Miguel Andujar, Shea Langeliers, Seth Brown, J.D. Davis, Kyle McCann, Zack Gelof, Max Schuemann,
2024-05-28, Abraham Toro, JJ Bleday, Brent Rooker, Miguel Andujar, Shea Langeliers, Seth Brown, J.D. Davis, Zack Gelof, Max Schuemann,
