date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Urias, Ramon;Hays, Austin;Frazier, Adam;Mateo, Jorge;
2023-04-01;Urias, Ramon;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Hays, Austin;Henderson, Gunnar;Mateo, Jorge;Mullins, Cedric;McKenna, Ryan;
2023-04-02;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Vavra, Terrin;Hays, Austin;Frazier, Adam;Urias, Ramon;
2023-04-03;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Stowers, Kyle;Frazier, Adam;Mateo, Jorge;Bemboom, Anthony;
2023-04-04;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Hays, Austin;Urias, Ramon;Frazier, Adam;Mateo, Jorge;McKenna, Ryan;
2023-04-05;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Vavra, Terrin;Hays, Austin;Frazier, Adam;Mateo, Jorge;
2023-04-07;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Urias, Ramon;Frazier, Adam;Hays, Austin;Mateo, Jorge;
2023-04-08;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Hays, Austin;Frazier, Adam;Urias, Ramon;Vavra, Terrin;
2023-04-09;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Hays, Austin;Urias, Ramon;Mateo, Jorge;Henderson, Gunnar;McCann, James;
2023-04-10;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Hays, Austin;Urias, Ramon;Frazier, Adam;Mateo, Jorge;McKenna, Ryan;
2023-04-11;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Urias, Ramon;McCann, James;Henderson, Gunnar;Mateo, Jorge;Mullins, Cedric;
2023-04-12;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;McCann, James;Urias, Ramon;Henderson, Gunnar;Mateo, Jorge;Frazier, Adam;McKenna, Ryan;
2023-04-13;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Henderson, Gunnar;Hays, Austin;Frazier, Adam;Vavra, Terrin;O'Hearn, Ryan;Mateo, Jorge;
2023-04-14;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Henderson, Gunnar;Hays, Austin;Frazier, Adam;Urias, Ramon;Vavra, Terrin;
2023-04-15;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Hays, Austin;Frazier, Adam;Urias, Ramon;McCann, James;Mateo, Jorge;
2023-04-16;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Frazier, Adam;Hays, Austin;Henderson, Gunnar;Mateo, Jorge;Vavra, Terrin;
2023-04-18;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Frazier, Adam;Hays, Austin;Henderson, Gunnar;Mateo, Jorge;O'Hearn, Ryan;
2023-04-19;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Urias, Ramon;Mateo, Jorge;Henderson, Gunnar;McCann, James;Mullins, Cedric;
2023-04-21;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Frazier, Adam;Hays, Austin;Henderson, Gunnar;Urias, Ramon;Vavra, Terrin;
2023-04-22;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Urias, Ramon;Frazier, Adam;McCann, James;Henderson, Gunnar;Mullins, Cedric;
2023-04-23;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Urias, Ramon;McCann, James;Mateo, Jorge;Henderson, Gunnar;McKenna, Ryan;Mullins, Cedric;
2023-04-24;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Urias, Ramon;McCann, James;Mullins, Cedric;Mullins, Cedric;Mateo, Jorge;
2023-04-25;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Urias, Ramon;Frazier, Adam;Hays, Austin;Mateo, Jorge;
2023-04-26;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Frazier, Adam;O'Hearn, Ryan;Urias, Ramon;Vavra, Terrin;
2023-04-27;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Urias, Ramon;Mateo, Jorge;Frazier, Adam;McKenna, Ryan;Ortiz, Joey;
2023-04-29a;Hays, Austin;Mountcastle, Ryan;Urias, Ramon;Santander, Anthony;Mateo, Jorge;McCann, James;Mullins, Cedric;McKenna, Ryan;Ortiz, Joey;
2023-04-29b;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Mateo, Jorge;McCann, James;Henderson, Gunnar;McKenna, Ryan;Ortiz, Joey;
2023-04-30;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Stowers, Kyle;Hays, Austin;Henderson, Gunnar;Mateo, Jorge;Frazier, Adam;O'Hearn, Ryan;
2023-05-02;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Mateo, Jorge;McCann, James;Henderson, Gunnar;Urias, Ramon;Mullins, Cedric;
2023-05-03;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Stowers, Kyle;Mateo, Jorge;Frazier, Adam;Urias, Ramon;O'Hearn, Ryan;
2023-05-04;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Stowers, Kyle;Frazier, Adam;Mateo, Jorge;Henderson, Gunnar;McCann, James;
2023-05-05;Mateo, Jorge;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;McCann, James;Urias, Ramon;Mullins, Cedric;McKenna, Ryan;Henderson, Gunnar;
2023-05-06;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Henderson, Gunnar;Frazier, Adam;Mateo, Jorge;Stowers, Kyle;Urias, Ramon;
2023-05-07;Mullins, Cedric;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Hays, Austin;Frazier, Adam;Urias, Ramon;Stowers, Kyle;McCann, James;
2023-05-08;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Mateo, Jorge;McCann, James;Frazier, Adam;Urias, Ramon;McKenna, Ryan;
2023-05-09;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Frazier, Adam;Hays, Austin;Henderson, Gunnar;Mateo, Jorge;Stowers, Kyle;
2023-05-10;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Frazier, Adam;Hays, Austin;Henderson, Gunnar;Mateo, Jorge;O'Hearn, Ryan;
2023-05-12;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Frazier, Adam;Hays, Austin;Henderson, Gunnar;Mateo, Jorge;Stowers, Kyle;
2023-05-13;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Frazier, Adam;Hays, Austin;Henderson, Gunnar;Mateo, Jorge;O'Hearn, Ryan;
2023-05-14;Mullins, Cedric;Santander, Anthony;Henderson, Gunnar;Mountcastle, Ryan;Frazier, Adam;Hays, Austin;Stowers, Kyle;McCann, James;Ortiz, Joey;
2023-05-15;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Hays, Austin;Frazier, Adam;Vavra, Terrin;Mateo, Jorge;
2023-05-16;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Hays, Austin;Henderson, Gunnar;Frazier, Adam;Vavra, Terrin;Mateo, Jorge;O'Hearn, Ryan;
2023-05-17;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Hays, Austin;Frazier, Adam;Vavra, Terrin;Ortiz, Joey;
2023-05-18;Hays, Austin;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;McCann, James;McKenna, Ryan;Mateo, Jorge;Henderson, Gunnar;Ortiz, Joey;
2023-05-19;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Hays, Austin;McKenna, Ryan;Mateo, Jorge;Frazier, Adam;Ortiz, Joey;
2023-05-20;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Frazier, Adam;Henderson, Gunnar;O'Hearn, Ryan;Vavra, Terrin;Mateo, Jorge;
2023-05-21;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Frazier, Adam;Hays, Austin;Henderson, Gunnar;McCann, James;Ortiz, Joey;
2023-05-23;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Frazier, Adam;Hays, Austin;Henderson, Gunnar;Vavra, Terrin;Mateo, Jorge;
2023-05-24;Mullins, Cedric;Rutschman, Adley;Mountcastle, Ryan;Santander, Anthony;Hays, Austin;Frazier, Adam;McCann, James;Mateo, Jorge;Ortiz, Joey;
2023-05-25;Frazier, Adam;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Hays, Austin;O'Hearn, Ryan;McKenna, Ryan;Mateo, Jorge;
2023-05-26;Mullins, Cedric;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Frazier, Adam;Hays, Austin;Henderson, Gunnar;O'Hearn, Ryan;Mateo, Jorge;
2023-05-27;Mullins, Cedric;Rutschman, Adley;Hays, Austin;Mountcastle, Ryan;Urias, Ramon;McCann, James;Frazier, Adam;McKenna, Ryan;Mateo, Jorge;
2023-05-28;Mullins, Cedric;Rutschman, Adley;Hays, Austin;Santander, Anthony;Mountcastle, Ryan;Urias, Ramon;Henderson, Gunnar;McCann, James;Mateo, Jorge;
2023-05-29;Mullins, Cedric;Hays, Austin;Santander, Anthony;Mountcastle, Ryan;Urias, Ramon;McCann, James;Frazier, Adam;McKenna, Ryan;Mateo, Jorge;
2023-05-30;Frazier, Adam;Rutschman, Adley;Santander, Anthony;Hays, Austin;Henderson, Gunnar;Mountcastle, Ryan;Urias, Ramon;Vavra, Terrin;Mateo, Jorge;
2023-05-31;Frazier, Adam;Rutschman, Adley;Santander, Anthony;Mountcastle, Ryan;Henderson, Gunnar;Hicks, Aaron;O'Hearn, Ryan;Mateo, Jorge;McKenna, Ryan;
2023-06-02;Frazier, Adam;Rutschman, Adley;Santander, Anthony;Hays, Austin;Henderson, Gunnar;Hicks, Aaron;O'Hearn, Ryan;Urias, Ramon;Mateo, Jorge;
2023-06-03;Frazier, Adam;Rutschman, Adley;Santander, Anthony;Hays, Austin;Henderson, Gunnar;Mountcastle, Ryan;Hicks, Aaron;O'Hearn, Ryan;Mateo, Jorge;
2023-06-04;Frazier, Adam;Rutschman, Adley;Santander, Anthony;Hays, Austin;Hicks, Aaron;Mountcastle, Ryan;Lester, Josh;McCann, James;Mateo, Jorge;
